fraud_bool,income,name_email_similarity,prev_address_months_count,current_address_months_count,customer_age,days_since_request,intended_balcon_amount,payment_type,zip_count_4w,velocity_6h,velocity_24h,velocity_4w,bank_branch_count_8w,date_of_birth_distinct_emails_4w,employment_status,credit_risk_score,email_is_free,housing_status,phone_home_valid,phone_mobile_valid,bank_months_count,has_other_cards,proposed_credit_limit,foreign_request,source,session_length_in_minutes,device_os,keep_alive_session,device_distinct_emails_8w,device_fraud_count,month
0,0.4,0.0283297586107874,9,11,20,0.0077426161706668,-0.7426607208796359,AB,3372,10200.69410390224,6837.469064307839,6908.757710170392,17,10,CA,59,1,BC,0,1,1,0,200.0,0,INTERNET,15.078189809728572,linux,1,1,0,0
0,0.7000000000000001,0.0645736449700773,-1,7,40,0.0119583689599082,-0.9353384953321704,AB,909,6030.172536015922,5455.386320987183,6400.6979442630245,631,11,CA,138,1,BB,1,1,20,0,200.0,0,INTERNET,1.3579636107241675,linux,1,1,0,0
0,0.6000000000000001,0.2922056905120797,55,175,20,0.0270568007739671,-1.2635578361013873,AD,5386,13615.624227423286,5554.895387713068,6023.172164290872,6,5,CA,144,0,BE,1,1,31,0,200.0,0,INTERNET,5.0557741181604525,other,1,1,0,0
0,0.1,0.2025736315891933,8,2,20,0.0017215385821739,-1.2791353389936817,AB,856,10350.50638387917,3889.258512923697,6322.777531169268,18,18,CA,59,1,BC,1,1,27,0,200.0,0,INTERNET,23.807459549560186,linux,1,1,0,0
0,0.1,0.3931511486446572,-1,34,30,0.0184178634874055,-1.1111531701736532,AB,798,7379.760544183197,6042.444738242619,4799.618224531274,10,20,CF,80,0,BC,0,1,5,0,200.0,0,INTERNET,1.838784728434036,other,1,1,0,0
0,0.2,0.5795597713577391,30,2,20,0.0095923112266494,-1.0282719581910933,AB,4091,6616.45527796446,6233.794805279637,6666.397827516292,4,16,CA,49,1,BC,0,1,31,0,200.0,0,INTERNET,3.902291860089541,linux,1,1,0,0
0,0.9,0.5462742986932887,-1,162,40,0.036166532049635,108.14077826053456,AA,1774,13001.897847312372,7708.024866722117,6689.178433053509,2,3,CA,187,0,BA,0,1,1,1,1500.0,0,INTERNET,1.4107484845558975,other,1,1,0,0
0,0.2,0.4871892866119775,-1,47,40,0.0036788188190474,-1.4455090719196364,AB,4760,11808.11541929776,6550.441604246446,6619.61719281842,1,4,CD,20,1,BB,1,1,30,0,200.0,0,INTERNET,4.527259512178048,linux,1,1,0,0
0,0.6000000000000001,0.7271003606362927,10,6,20,0.0004559902334094,-0.6298225738713422,AD,2358,3226.304184157183,7177.587159999439,5867.585799602599,641,17,CA,250,0,BC,0,1,2,1,1500.0,0,INTERNET,4.628933539175066,other,0,1,0,0
0,0.9,0.4002006112090489,-1,63,30,0.0437111062073745,-1.3745078294657689,AD,4096,7340.910867473674,7728.072804206355,6370.153228924337,139,17,CB,35,1,BE,1,1,20,0,200.0,0,INTERNET,3.1685124599607004,linux,0,1,0,0
0,0.9,0.0373049305319389,-1,26,40,0.0320905426386991,-1.3959229289508293,AB,4192,8806.4114198602,5744.6383658281175,6685.105965854718,2,7,CB,202,1,BC,0,1,1,0,1500.0,0,INTERNET,5.661446566128541,macintosh,0,1,0,0
0,0.6000000000000001,0.7320268550544731,-1,35,80,0.0232574699680433,-1.2511731116851872,AB,5099,7982.798155664353,7783.009855498896,5950.06194043072,585,6,CC,78,1,BB,1,1,1,0,200.0,0,INTERNET,3.6394931843676064,linux,0,1,0,0
0,0.1,0.0822917693164313,36,25,30,1.1369696843547676,-1.7106520040694655,AB,1440,7852.065137156788,5652.9226006269055,5862.496555528304,10,15,CB,-44,1,BC,0,1,28,0,200.0,0,INTERNET,2.035913086123787,windows,1,1,0,0
0,0.6000000000000001,0.2618430208851912,-1,33,40,0.0028252114719681,18.04804079631,AA,5136,7834.053115755655,6837.63211655491,6277.59320620051,30,9,CA,75,0,BC,0,1,28,0,200.0,0,INTERNET,13.076638392146174,linux,1,1,0,0
0,0.1,0.8003211617844938,-1,66,30,0.0311996436621365,48.28506668628162,AA,5808,11985.340251071204,6776.1063873443945,6459.909944422562,14,4,CB,16,1,BE,1,1,25,1,200.0,0,INTERNET,8.190729728003515,linux,1,1,0,0
0,0.9,0.1865872892086856,-1,53,30,0.0212661336543403,49.55140142631682,AA,1200,6902.473387042703,5104.860850518595,6327.138363607142,3,17,CA,102,1,BC,0,1,1,0,200.0,0,INTERNET,4.377836290866133,other,1,1,0,0
0,0.9,0.6697671684909353,-1,362,60,0.034383660560624,-0.9251455675288978,AB,604,9065.62224710252,5463.5126814984615,6031.187137701465,7,1,CC,189,1,BB,1,1,1,0,1500.0,0,INTERNET,12.943046580377471,windows,0,1,0,0
0,0.6000000000000001,0.1018437836499444,-1,90,40,0.0224863672490163,-1.5912178030049824,AB,1036,3190.098096660505,6446.701517742936,6410.149348918988,48,10,CB,66,1,BC,0,1,28,0,200.0,0,INTERNET,5.587671822269361,linux,0,1,0,0
0,0.8,0.098280708798122,29,5,20,0.0003406922392412,-0.9500793327494984,AB,2210,7793.63087537558,6258.650849505079,6436.969643454163,4,22,CA,127,1,BC,0,1,6,0,500.0,0,INTERNET,11.982387205703088,linux,1,1,0,0
0,0.1,0.223544746440586,46,35,30,0.0264608654826884,-1.506027168618815,AB,4866,3226.726399316771,5408.423833330855,6270.081549677955,12,17,CA,200,1,BC,0,1,1,0,500.0,0,INTERNET,14.474446843333231,other,1,1,0,0
0,0.7000000000000001,0.2458160186555975,-1,38,40,0.019951702135987,-1.2058331964449585,AD,3750,5405.00223589914,5670.812486182264,6754.259547154932,14,14,CB,125,1,BB,0,1,30,0,200.0,0,INTERNET,2.8381831308520504,other,1,1,0,0
0,0.4,0.1658324661685678,-1,52,40,6.9193131428662245,41.45285615237361,AA,800,10045.267196843324,5963.815058678034,6754.685969127883,22,7,CA,72,0,BC,0,1,1,0,200.0,0,INTERNET,15.824859542011149,other,0,1,0,0
0,0.8,0.4600494975309179,29,18,20,0.0079353916381922,-0.6768084993662553,AC,4182,5720.696694138892,6137.777880178224,5588.292822434702,0,19,CA,101,1,BE,0,1,-1,0,200.0,1,INTERNET,12.596942110959413,windows,1,1,0,0
0,0.3,0.4389901024485423,87,14,30,0.0225029801662968,-1.2437938568944051,AC,2468,7039.089110386411,3926.88711200367,6610.331427199795,1,14,CA,164,0,BD,1,1,5,0,500.0,0,INTERNET,3.774702306009509,linux,1,1,0,0
0,0.5,0.3927220614072168,-1,64,40,0.0010304713788714,28.17728351713737,AA,1751,8240.532472844516,6309.783167710683,6368.775847199291,2,9,CD,62,1,BE,0,1,30,0,200.0,0,INTERNET,4.150768803620432,other,1,0,0,0
0,0.9,0.2419869547774939,-1,41,40,0.0233704871051426,36.47357406883946,AA,1024,2756.9823778326013,6105.4608110720765,5101.942588286214,189,4,CA,176,1,BA,0,1,21,0,500.0,0,INTERNET,4.192042600763799,other,1,1,0,0
0,0.7000000000000001,0.2431415203895984,-1,189,40,0.0216472388938443,102.5324696321949,AA,313,10185.056520521755,7348.811999235743,6750.4677180514245,15,12,CE,144,1,BC,0,1,20,0,500.0,0,INTERNET,4.373911778438545,other,1,1,0,0
0,0.9,0.7442270259650394,-1,137,20,0.0460136660714287,-1.2731273410506485,AD,4459,6289.920755612016,5970.151208730226,6284.992878985293,3,4,CB,161,1,BE,0,1,1,0,1000.0,0,INTERNET,10.711067409703338,linux,1,1,0,0
0,0.6000000000000001,0.8941286570362537,-1,134,60,0.0205221150816403,-1.2291873032716492,AB,1232,7306.442494295496,6018.468913529331,6396.854541023277,26,2,CC,14,1,BB,1,0,30,0,200.0,0,INTERNET,10.115431053458591,windows,0,1,0,0
0,0.2,0.0968840738837926,-1,89,20,0.0092349553312338,-1.1503244243011268,AD,1003,4543.791526276293,5233.966438102456,6721.38873750175,20,11,CA,233,1,BE,1,0,31,1,1500.0,0,INTERNET,3.8657732771636697,linux,0,1,0,0
0,0.4,0.6073660602215353,18,1,30,0.0348482267481752,-1.5854471522011488,AD,1553,6924.189009584356,5900.351916695057,6699.088210852789,11,14,CA,87,1,BC,0,1,1,0,200.0,0,INTERNET,6.088790239588188,other,1,1,0,0
0,0.1,0.9862240789534285,183,1,20,0.0078671461212029,-1.023490903759708,AC,4825,7623.520954637581,7008.45605121117,6681.564194212261,0,19,CB,31,0,BE,0,1,-1,0,200.0,0,INTERNET,8.88564851730383,other,1,1,0,0
1,0.1,0.993218877693922,-1,67,20,0.0153310387723254,92.12013898112636,AA,1192,8330.72742782464,6708.346917548007,6709.436650637379,37,6,CA,79,1,BB,0,1,25,0,1500.0,0,INTERNET,12.92807152549465,windows,0,1,0,0
0,0.1,0.5347332715429807,24,2,20,0.0411319265408102,-0.8469420664783038,AD,781,3484.609974459996,4730.677902439444,6267.224634429587,1514,16,CD,68,0,BC,0,1,1,0,200.0,0,INTERNET,8.887464033896965,windows,0,1,0,0
0,0.1,0.8543638354207402,-1,224,20,0.0263607938302859,49.56028795691531,AA,5382,12121.73184275682,6674.451730009911,6765.965866812614,1,5,CA,39,1,BE,0,1,25,0,200.0,0,INTERNET,8.623785754481169,other,0,1,0,0
0,0.8,0.594680998472224,-1,51,40,0.0029762934592395,-1.5122684346472863,AB,4526,13045.343058720386,5811.805340271419,6653.920882772567,83,14,CB,154,1,BC,1,1,25,1,200.0,0,INTERNET,3.803789214997003,windows,1,1,0,0
0,0.2,0.2442174118829613,22,1,30,0.0028204438166434,-1.0908197371316584,AD,892,6703.060932965263,4266.048692577945,5931.729022775877,5,17,CA,31,1,BC,0,1,31,0,200.0,0,INTERNET,4.016762505039974,windows,0,1,0,0
0,0.8,0.5716832598881689,21,153,50,0.0003419036048475,-1.4023457352840714,AB,352,9045.321365006504,5430.998615937104,5938.5139549489695,8,16,CB,-2,1,BC,0,1,1,0,200.0,0,INTERNET,1.5738792006232534,other,1,1,0,0
0,0.9,0.7093243607672338,-1,37,40,0.0319015647538159,19.900890648777064,AA,2140,5011.163090053479,6652.539901248828,4393.84627542924,9,10,CA,92,1,BC,1,1,1,0,200.0,0,INTERNET,4.282483468219163,macintosh,1,1,0,0
0,0.2,0.5733720109142344,-1,68,30,0.0009826901295726,37.98941110210119,AA,3027,7663.027872536391,6650.3799315009865,6775.177034304509,2,14,CA,219,1,BC,0,1,28,0,1000.0,0,INTERNET,13.369141238467224,other,1,1,0,0
0,0.1,0.7607833605440754,-1,146,50,0.0253111861538648,-1.6498153825787567,AB,4236,4310.756559366918,5835.426574806224,6436.869854971274,6,14,CA,223,1,BA,1,1,25,0,1500.0,0,INTERNET,7.682809466598568,windows,1,1,0,0
0,0.1,0.4133717126727514,-1,128,40,0.008804043250844,-1.0471004725344046,AC,580,7403.405816887585,4060.816374814274,6405.7528842549145,0,18,CA,112,0,BC,1,1,-1,0,200.0,0,INTERNET,8.437552737109877,windows,1,1,0,0
0,0.7000000000000001,0.0717505231082141,-1,152,50,0.0087897135980148,17.879989536073,AA,3660,7779.028825933558,6825.282669796432,6315.403389490472,1966,9,CA,168,0,BA,0,1,19,0,500.0,0,INTERNET,7.296161385646651,other,0,2,0,0
0,0.4,0.3352460839669597,-1,70,50,0.0017435115093571,-1.0393979695423108,AB,482,9409.697839114117,6764.01478807162,6639.078723385957,12,2,CA,259,1,BC,0,1,6,0,1500.0,1,INTERNET,36.44695503328936,linux,0,0,0,0
0,0.1,0.4681328236696791,-1,49,30,0.0356238305574226,19.674997489985724,AA,1974,4928.855690532472,6494.173546247677,5364.008670209516,1445,3,CA,150,1,BB,0,1,19,1,500.0,0,INTERNET,10.511319714736294,linux,1,1,0,0
0,0.4,0.4975625463190482,-1,51,40,0.0144184071611565,-0.6681623397843927,AB,2278,7136.266823755052,6004.625863658112,6677.124880093036,35,16,CB,31,1,BB,1,0,1,0,200.0,0,INTERNET,5.589768164456299,windows,1,1,0,0
0,0.9,0.7410055841820146,-1,131,40,0.0269002973496332,-1.5218003316173618,AB,3443,4045.362425774183,5714.181499682249,5975.205690956168,231,3,CA,231,1,BA,1,1,1,1,1000.0,0,INTERNET,2.179661423049064,linux,1,1,0,0
0,0.2,0.8201954452155259,-1,51,40,0.0462158659088347,-1.2170433550892945,AB,4857,5853.863347519321,4371.324093098117,6346.301261651442,14,13,CA,210,1,BC,0,1,25,0,1500.0,0,INTERNET,6.842007297612435,linux,1,1,0,0
0,0.6000000000000001,0.7515513929780471,-1,69,30,0.0071542126066842,15.86069303560024,AA,2033,8023.961831606031,7314.302079062059,6324.584046257157,2,15,CA,-6,1,BE,0,1,25,0,200.0,0,INTERNET,4.083017875985472,other,0,1,0,0
0,0.3,0.7859427311448861,-1,37,40,0.0110794567228912,25.036241202149466,AA,807,10689.927166976751,6945.18381894408,6357.413430591313,14,6,CB,96,0,BF,1,1,1,1,200.0,0,INTERNET,4.752152847821548,other,0,1,0,0
0,0.2,0.2648751461285419,-1,62,70,0.0091682685936356,28.465551805973877,AA,1115,6557.843421764513,6037.086497798184,6689.510246728103,1839,2,CC,84,1,BC,0,1,1,0,200.0,0,INTERNET,25.136689367584825,other,1,2,0,0
0,0.6000000000000001,0.0224135511661103,36,33,20,0.0155917026626997,-1.3094695360644923,AA,2081,4393.833524848102,7211.017436161349,6699.482323733373,1,22,CA,66,0,BD,0,1,25,1,200.0,1,INTERNET,2.5123161947294816,linux,0,1,0,0
0,0.8,0.0570207769522354,325,-1,10,0.002351174654739,-0.749420340509185,AD,986,13929.937916276209,6466.993640895202,6332.648302262563,6,7,CA,193,0,BD,1,1,28,0,1500.0,0,INTERNET,34.2996441530749,macintosh,0,1,0,0
0,0.1,0.545632708840316,-1,199,20,0.039655685355988,-0.7957176903518192,AA,4885,6217.062176471261,4136.618300731438,6247.930399866147,178,5,CA,114,0,BE,0,1,25,0,200.0,0,INTERNET,8.9691365446817,linux,1,1,0,0
0,0.6000000000000001,0.3735483886997713,-1,293,20,0.0270357310154349,-1.0953659658169657,AD,1634,9371.996225391676,6860.828220006098,5983.372213533802,1489,23,CD,14,1,BE,1,0,28,0,200.0,0,INTERNET,23.89796669535457,linux,0,1,0,0
0,0.8,0.99720277195704,-1,167,40,0.0109086545766068,-0.8489827027720308,AB,1017,7606.51553683812,6728.403420606123,6733.076894699493,11,23,CA,88,1,BB,0,1,24,0,200.0,0,INTERNET,2.527952756405041,linux,1,1,0,0
0,0.4,0.036017569068616,29,9,20,0.0227670920328734,-1.7699388540794012,AB,865,2445.25382672296,5689.4810236858375,6704.780443443504,32,11,CA,62,1,BA,0,1,1,0,200.0,0,INTERNET,13.871211655108835,linux,1,1,0,0
0,0.2,0.5546316422794928,-1,112,50,0.0167493171031621,-1.1449379665719073,AD,2314,11218.081571187922,5284.266502219434,6362.61102039119,1,21,CB,7,0,BB,0,1,30,0,200.0,0,INTERNET,5.924101317452768,other,1,1,0,0
0,0.2,0.5231149776398533,28,12,20,0.0009800142827992,-0.659202025825744,AB,2753,7223.323576431138,6805.249729608307,6361.382000580045,0,16,CA,93,0,BC,1,1,1,0,200.0,0,INTERNET,1.8911405022089256,linux,0,1,0,0
0,0.1,0.1889588781610441,-1,222,50,0.0170204075491514,-1.4547789681288767,AD,2547,4838.322762212464,5115.503460672154,6057.340724392292,5,13,CB,108,1,BE,1,1,31,0,200.0,0,INTERNET,7.125139165504082,windows,0,1,0,0
0,0.9,0.7505818395119223,10,15,30,0.0062642022376995,50.81532431425863,AA,2240,7064.3944514535815,4746.575330239504,6278.772632887613,11,13,CA,191,1,BC,0,1,15,0,1500.0,1,INTERNET,1.34201480663566,windows,0,1,0,0
0,0.9,0.7596313245716241,-1,74,40,0.0304827642059744,-0.1972346641107303,AB,4563,10012.61474310378,6765.9875971099655,5846.951218325585,41,14,CB,320,1,BA,1,0,15,0,1500.0,0,INTERNET,5.128705003286199,windows,1,1,0,0
0,0.9,0.094445119247524,51,2,50,1.103556435999181,-0.7040269044976242,AC,1667,8661.504066164109,5765.471226850835,6800.1479296360985,1,5,CA,179,0,BC,1,0,-1,0,200.0,0,INTERNET,13.39958644061026,windows,1,1,0,0
0,0.4,0.5385218865398,-1,12,20,0.0236606311963361,-0.6842983816810306,AD,958,1173.5114478029502,6728.221016655198,6397.287598037151,17,13,CA,22,1,BC,0,1,25,0,1500.0,0,INTERNET,1.6209240747805669,linux,1,1,0,0
0,0.8,0.3469044851417066,-1,264,30,0.013943459687576,49.79091300559973,AA,1819,5134.653117285166,4070.328346689031,6409.388657919504,10,18,CF,25,0,BE,0,1,5,1,200.0,1,INTERNET,6.944506756980388,linux,1,1,0,0
0,0.9,0.9914343682791498,-1,31,30,15.209308717417503,51.30545827988544,AA,1404,10328.549341972535,5324.879074570109,6401.46263647408,14,13,CA,136,0,BC,0,1,1,0,200.0,0,INTERNET,13.697874106872392,windows,0,1,0,0
0,0.1,0.8635728812572125,-1,108,30,0.0019401342955003,33.190991890578545,AA,1099,12698.895217796638,6529.9556763513365,3100.9980530828675,1480,15,CE,30,1,BB,1,1,25,0,200.0,0,INTERNET,3.344061182331491,other,0,1,0,0
0,0.3,0.3098982620081867,22,10,20,0.0056521996893234,-1.2581296016896872,AD,1357,10050.487989529089,7140.388105012393,6272.273196207365,20,21,CA,73,1,BC,0,1,16,0,200.0,0,INTERNET,3.2262177179243485,linux,1,1,0,0
0,0.9,0.4718102457079634,-1,196,40,0.0220640100996789,40.56415453938425,AA,3527,11926.79086414954,6737.201828685922,3089.5037831110985,8,5,CA,-19,0,BA,1,1,15,0,1000.0,0,INTERNET,5.408032122918988,linux,1,1,0,0
0,0.7000000000000001,0.0415188960290547,-1,34,30,0.0162643359492983,-1.4685260965014195,AB,938,3850.197803781496,3749.3209172914617,4903.115191514459,7,15,CB,116,0,BB,1,0,20,1,200.0,0,INTERNET,1.7170972436493936,linux,1,1,0,0
0,0.2,0.8768414771623965,-1,215,40,0.0229418859865409,-1.6601727276259548,AB,896,5225.751179007948,4165.375695063299,5904.150896629971,9,10,CA,287,0,BC,0,1,15,0,1500.0,0,INTERNET,4.220652616305536,windows,1,1,0,0
0,0.5,0.0530089502901565,-1,23,20,0.0095588262842798,-1.4575747336471068,AC,3494,14130.238831161609,6585.180355824774,6735.735013312237,2,18,CA,74,1,BB,0,1,-1,0,200.0,0,INTERNET,1.0841278592441996,linux,0,1,0,0
0,0.6000000000000001,0.857742046250965,-1,42,40,0.0362104079786595,-1.4522789115959729,AD,1519,10584.428780904307,5845.068006526768,5870.863678827956,41,16,CB,18,1,BC,0,1,1,0,1000.0,0,INTERNET,4.367766918229626,other,1,1,0,0
0,0.7000000000000001,0.1104059360927995,-1,138,50,7.960202409095559e-05,-0.8196089323567968,AB,1266,2024.8385848853943,7540.104240092791,5352.968376595103,588,2,CB,65,1,BB,1,1,2,0,200.0,1,INTERNET,2.2388468555046703,linux,1,1,0,0
0,0.1,0.1270662472281845,8,26,40,0.003990145852872,-0.5363146143911626,AB,4038,7587.066931718108,3837.6308678513183,5877.133226762871,31,14,CA,50,0,BC,1,1,1,0,200.0,0,INTERNET,37.32563453275908,linux,1,1,0,0
0,0.8,0.9902719682192024,-1,195,60,0.0073337065133944,-0.4184581554618171,AA,1407,8561.125085098893,6817.837889965695,6247.561859537377,736,9,CA,299,1,BA,0,1,19,0,1500.0,0,INTERNET,4.676059383387422,macintosh,0,1,0,0
0,0.6000000000000001,0.7428546400723489,-1,56,30,0.00901584811201,15.21504329105351,AA,6241,3264.324623354957,6110.013584210034,6664.663280264441,1,9,CA,71,0,BD,0,1,28,1,200.0,0,INTERNET,26.8054491939648,other,1,1,0,0
0,0.6000000000000001,0.3553427000195077,-1,334,40,0.0303646687914388,-0.4895227128985208,AD,1245,3812.445530685699,7203.816733822233,6021.836327380573,9,11,CA,184,1,BB,0,1,1,0,1500.0,0,INTERNET,2.1665163786662327,other,1,1,0,0
0,0.6000000000000001,0.785580165984987,-1,27,40,0.0156064944997785,-1.313666008302134,AB,1022,6788.247488063289,5699.458360363729,6692.262840017752,6,9,CA,143,0,BA,0,1,30,0,500.0,0,INTERNET,4.624552589191783,other,0,1,0,0
0,0.7000000000000001,0.0858838518243721,-1,40,50,0.004291902997299,-1.4440423159066254,AD,1541,8917.194008237011,5536.955187115393,6726.522227995019,13,10,CB,191,1,BB,1,1,30,1,1500.0,0,INTERNET,5.968052126809902,windows,0,1,0,0
0,0.1,0.4831802688538513,316,31,30,0.8111390011662414,-0.3282240176357628,AC,1095,8350.043943570123,4012.101221117665,6392.990365245008,38,7,CA,78,0,BC,0,1,-1,0,500.0,0,INTERNET,10.313711152930914,other,1,1,0,0
0,0.8,0.5829933443907346,30,6,60,9.814775450513054,27.20654895728633,AA,1065,8521.889270986205,6197.28597058831,6684.491498268741,15,9,CC,39,1,BE,1,0,21,0,200.0,0,INTERNET,15.774322224898098,other,1,1,0,0
0,0.8,0.0559144810187408,-1,64,20,0.0009380015710682,-1.3213829280597889,AD,1391,9760.667681667988,7210.48773095127,6650.9295611094885,1,16,CB,86,1,BC,0,1,15,0,200.0,0,INTERNET,3.0389982278385963,linux,1,1,0,0
0,0.8,0.1002097254314882,-1,31,40,0.0041425075143207,31.26745130105982,AA,1988,7821.914477025391,7891.108252667008,5911.1426368685325,6,8,CB,72,1,BA,0,1,1,0,200.0,0,INTERNET,7.613374536777012,other,0,1,0,0
0,0.9,0.7682528022830444,-1,146,50,0.0011624791474985,27.702792761791248,AA,4110,5095.427818396886,5583.09246018269,5985.613134412517,873,5,CA,29,1,BC,1,1,20,1,200.0,0,INTERNET,1.3084400228796365,linux,0,1,0,0
0,0.4,0.9227260487385645,-1,77,40,0.0131358373471766,22.379134738135832,AA,1468,7810.162346682415,5182.81809507955,6385.932958014263,1,6,CB,73,0,BC,0,1,1,0,200.0,0,TELEAPP,2.1957717473773406,other,0,1,0,0
0,0.9,0.6584841641327848,-1,38,20,0.0048623278767728,-1.3031606518755898,AB,960,3966.251083604904,1989.1368018870853,4232.902610504411,15,16,CF,102,1,BB,0,1,1,0,1500.0,0,INTERNET,3.576893576060462,linux,1,1,0,0
0,0.8,0.9988288259869864,-1,71,30,7.543090670887492e-05,25.960065876914285,AA,4099,7902.382456457301,5670.271474313568,6647.774330465336,2,14,CA,138,1,BC,1,1,15,1,500.0,0,INTERNET,4.692500743038639,linux,1,1,0,0
0,0.9,0.0126888535882792,-1,95,40,0.0084709860177044,-0.9260646601465644,AC,405,4372.003678412765,6630.04371737673,5930.406611812161,0,8,CA,121,1,BB,0,1,-1,0,200.0,0,INTERNET,1.04669097947756,windows,1,1,0,0
0,0.3,0.7244763475985093,34,29,20,0.8680601641958977,29.88584259199398,AA,606,6988.104362101702,5103.634529971624,4186.871924347129,685,4,CA,149,1,BC,0,1,11,0,1500.0,0,INTERNET,17.120816499105274,x11,0,1,0,0
0,0.7000000000000001,0.0572219555964215,-1,272,40,0.0162485481813374,49.91612070411033,AA,1517,11974.20131868224,6692.609802747087,6824.640839482181,12,5,CB,-7,0,BE,0,1,15,0,200.0,0,INTERNET,44.29758204099888,linux,1,1,0,0
0,0.9,0.0717374134583784,-1,83,40,0.0177032507440627,-0.8682953526102087,AD,2183,7816.341876870917,4758.842896715653,6383.920083975414,2,11,CA,141,0,BA,0,1,31,0,500.0,0,INTERNET,3.708937048691369,macintosh,0,1,0,0
0,0.7000000000000001,0.5272010014511334,-1,10,40,8.83514920654881,-0.5545356130695132,AD,5300,6024.571125100639,4283.898145624399,6332.986388101721,28,8,CA,49,1,BB,0,1,-1,0,200.0,0,INTERNET,57.96497585936163,linux,0,1,0,0
0,0.8,0.1865124121853121,-1,147,30,0.0228067465730453,-1.0622683947248963,AD,3883,5045.920787463034,5521.269140950152,6347.034398412373,29,15,CB,105,1,BE,1,0,30,0,200.0,0,INTERNET,2.986514250942517,other,1,1,0,0
0,0.6000000000000001,0.4653320832125468,10,20,20,0.0177885467270956,101.36432160081984,AA,3264,6672.417872258954,6217.36419916606,6676.8740826852345,69,7,CB,26,0,BC,1,1,16,0,200.0,0,INTERNET,5.049271184769272,other,0,2,0,0
0,0.5,0.2001360361295323,-1,184,40,0.0164325868310827,-0.5433748289055982,AD,3617,11035.812617045756,6814.7802600215855,6720.659757768236,609,14,CA,178,0,BE,1,1,1,0,200.0,0,INTERNET,4.080450736607292,other,1,1,0,0
0,0.1,0.3379663963512252,-1,158,30,0.0115759258424741,-0.8190084821956731,AC,762,7169.479662981414,3917.047436298369,5931.943813895642,1,13,CA,206,1,BA,0,1,-1,0,1000.0,0,INTERNET,6.460083343169072,other,0,1,0,0
0,0.6000000000000001,0.3758684356850319,50,13,30,0.3281436444594698,21.39675624764236,AA,1450,9776.263942716838,5757.0168647393175,6251.253823534596,42,14,CA,112,0,BB,0,1,1,0,200.0,0,INTERNET,6.548184025565841,other,1,1,0,0
0,0.5,0.2768225284736694,-1,212,40,0.0108193441513981,-0.8933189018383292,AB,2348,6691.356097219365,6561.951000508626,6768.14456315004,13,28,CA,128,0,BC,1,1,15,0,200.0,0,INTERNET,7.940620999337941,other,1,1,0,0
0,0.7000000000000001,0.188337104026418,10,5,30,0.0360850015260574,-1.5423500217458666,AB,3370,7768.089057106621,5624.093369289281,6295.328583335278,119,29,CA,161,1,BA,0,1,25,0,1000.0,0,INTERNET,4.156375041052005,linux,0,1,0,0
0,0.8,0.5671394787341131,-1,164,50,0.0019181026491883,-0.4499373787832961,AB,3930,7653.922666387345,5715.814936025513,6833.852811576368,20,6,CA,168,1,BA,0,1,1,0,1500.0,0,INTERNET,5.245533325976939,linux,1,1,0,0
